mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,sflux_n,posflux_n,negflux_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,sflux_s,posflux_s,negflux_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
3132,1978,7,29,16,11,35,0.597266,-2.01533,1.12E+23,-1.81E+22,4.67E+22,-6.48E+22,78216,1.80E+21,4.24E+20,98.5359,4039.57,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3133,1978,7,30,14,18,4,0.293007,-0.063258,3.24E+22,-1.86E+21,1.52E+22,-1.71E+22,72854,1.48E+21,2.78E+19,103.63,607.239,0,-0.014926,-3.64118,1.67E+22,-2.69E+21,6.99E+21,-9.69E+21,25497,7.13E+20,1.25E+19,113.91,271.169,0
3134,1978,7,31,16,20,14,0.592722,1.65399,1.87E+22,1.23E+21,9.96E+21,-8.72E+21,67688,1.19E+21,4.62E+18,76.8167,201.843,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3135,1978,8,1,14,48,9,0.891682,9.10263,1.31E+23,1.40E+21,6.61E+22,-6.47E+22,95571,1.82E+21,7.77E+20,100.375,8418,0,-1.11523,-158.374,1.13E+23,-3.21E+22,4.03E+22,-7.23E+22,49362,9.93E+20,5.07E+20,86.2211,5583.65,0
3136,1978,8,2,23,28,30,1.87236,5.01648,1.67E+22,5.63E+21,1.12E+22,-5.54E+21,69218,1.20E+21,4.59E+18,102.078,183.51,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3137,1978,8,3,16,11,31,1.59339,4.27769,1.85E+22,4.70E+21,1.16E+22,-6.88E+21,69324,1.21E+21,3.74E+18,83.0381,200.336,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3138,1978,8,4,14,47,33,0.687257,1.42456,2.36E+22,8.80E+20,1.22E+22,-1.14E+22,69817,1.22E+21,5.03E+18,87.976,246.988,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3139,1978,8,5,15,58,59,1.8286,5.15287,2.18E+22,5.85E+21,1.38E+22,-8.00E+21,71061,1.26E+21,4.95E+18,101.065,237.277,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3140,1978,8,6,14,28,27,1.78713,5.38117,2.22E+22,6.38E+21,1.43E+22,-7.93E+21,71015,1.25E+21,4.88E+18,103.263,270.248,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3141,1978,8,7,14,18,32,204.552,-0.483173,2.24E+22,-2.29E+21,1.01E+22,-1.24E+22,80628,1.30E+21,5.33E+18,1972.38,289.104,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3142,1978,8,8,15,4,12,1.52805,3.45016,2.40E+22,3.84E+21,1.39E+22,-1.01E+22,73265,1.29E+21,5.32E+18,214.839,251.525,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3143,1978,8,9,14,11,48,1.02976,2.35495,2.38E+22,1.69E+21,1.27E+22,-1.10E+22,73264,1.31E+21,5.67E+18,104.915,270.838,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3144,1978,8,10,13,50,53,2.38647,6.5669,2.65E+22,8.38E+21,1.75E+22,-9.08E+21,73929,1.33E+21,6.00E+18,204.821,345.116,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3145,1978,8,11,21,53,51,2.87272,8.2925,2.14E+22,1.05E+22,1.60E+22,-5.44E+21,72917,1.27E+21,4.79E+18,88.3235,216.113,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3146,1978,8,12,14,48,13,1.67176,5.01475,2.29E+22,5.95E+21,1.44E+22,-8.49E+21,73407,1.28E+21,5.17E+18,101.251,263.607,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3147,1978,8,13,15,19,48,1.28855,3.15151,2.34E+22,2.75E+21,1.31E+22,-1.03E+22,73556,1.28E+21,5.72E+18,120.133,302.793,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3148,1978,8,14,18,51,1,0.592828,-24.4724,1.17E+23,-3.14E+22,4.29E+22,-7.44E+22,87094,1.87E+21,4.29E+20,94.2008,3821.9,0,-2.10853,-55.0892,1.06E+23,-3.63E+22,3.49E+22,-7.11E+22,31960,9.37E+20,3.89E+20,95.2471,4561.5,0
3149,1978,8,15,14,58,27,209.143,-0.0531437,2.25E+22,-2.42E+21,1.00E+22,-1.25E+22,84229,1.34E+21,6.07E+18,1981.39,225.429,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3150,1978,8,16,15,9,42,1.50861,3.52649,2.34E+22,2.96E+21,1.32E+22,-1.02E+22,75500,1.33E+21,5.92E+18,160.794,377.04,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3151,1978,8,17,14,3,29,1.23325,3.44147,2.47E+22,3.10E+21,1.39E+22,-1.08E+22,76638,1.38E+21,5.38E+18,143.807,313.257,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3152,1978,8,18,13,58,19,1.26014,-0.981849,3.09E+22,-2.57E+21,1.42E+22,-1.67E+22,76269,1.30E+21,6.38E+18,421.487,278.857,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3153,1978,8,19,17,3,20,1.92326,4.97471,2.08E+22,5.20E+21,1.30E+22,-7.81E+21,72229,1.12E+21,3.38E+19,536.417,1846.01,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3154,1978,8,20,14,32,20,2.40972,6.44097,2.24E+22,7.39E+21,1.49E+22,-7.49E+21,74788,1.27E+21,4.98E+18,133.594,292.104,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3156,1978,8,22,14,54,6,1.70573,4.37575,2.35E+22,4.52E+21,1.40E+22,-9.48E+21,76382,1.32E+21,5.61E+18,125.7,316.291,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3157,1978,8,23,16,34,17,1.22745,2.99453,2.25E+22,2.67E+21,1.26E+22,-9.93E+21,77426,1.36E+21,4.11E+18,94.061,232.889,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3158,1978,8,24,16,33,27,1.25718,2.99371,1.74E+22,2.81E+21,1.01E+22,-7.27E+21,75093,1.25E+21,3.54E+18,101.7,193.295,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3159,1978,8,25,13,57,18,0.204296,-0.175564,2.11E+22,-1.48E+21,9.80E+21,-1.13E+22,77780,1.37E+21,5.02E+18,77.1286,245.68,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3160,1978,8,26,14,2,12,1.43658,3.92985,2.22E+22,4.76E+21,1.35E+22,-8.73E+21,77840,1.36E+21,6.64E+18,144.314,286.58,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3161,1978,8,27,16,26,28,0.674109,1.51629,2.11E+22,8.74E+20,1.10E+22,-1.01E+22,77700,1.34E+21,4.63E+18,137.153,292.417,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3162,1978,8,28,14,35,51,1.15711,3.51658,2.16E+22,4.21E+21,1.29E+22,-8.72E+21,78500,1.37E+21,4.70E+18,115.84,236.994,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3163,1978,8,29,16,14,58,1.09521,3.22122,2.12E+22,4.06E+21,1.26E+22,-8.57E+21,78065,1.35E+21,5.17E+18,107.829,279.545,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3164,1978,8,30,13,57,59,0.698427,1.96241,2.17E+22,2.37E+21,1.21E+22,-9.68E+21,79273,1.41E+21,5.47E+18,79.3608,206.166,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3165,1978,8,31,14,55,7,0.988528,2.77716,2.19E+22,3.07E+21,1.25E+22,-9.40E+21,78034,1.34E+21,4.64E+18,87.1378,222.301,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3166,1978,9,1,14,13,35,1.44014,4.1187,2.52E+22,5.65E+21,1.54E+22,-9.79E+21,78639,1.36E+21,6.38E+18,152.06,275.124,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3167,1978,9,2,14,2,54,2.13823,6.77086,2.67E+22,1.07E+22,1.87E+22,-8.03E+21,78901,1.37E+21,1.66E+19,325.748,1007.61,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3169,1978,9,4,14,42,3,1.35745,4.06989,2.66E+22,5.57E+21,1.61E+22,-1.05E+22,78846,1.35E+21,6.70E+18,94.5243,240.469,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3170,1978,9,5,16,44,12,2.13279,2.03013,2.41E+22,2.50E+21,1.33E+22,-1.08E+22,83033,1.36E+21,2.09E+19,469.503,658.957,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3171,1978,9,6,14,51,18,0.598191,1.20716,2.42E+22,6.81E+20,1.25E+22,-1.18E+22,78448,1.34E+21,6.10E+18,81.863,214.134,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3172,1978,9,7,16,15,1,2.38248,7.78823,2.97E+22,1.21E+22,2.09E+22,-8.78E+21,81344,1.46E+21,9.77E+18,119.978,268.075,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3173,1978,9,8,13,54,59,1.48607,3.89399,2.30E+22,4.71E+21,1.39E+22,-9.16E+21,79700,1.39E+21,6.64E+18,131.686,268.427,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3174,1978,9,9,15,31,13,2.34116,37.4311,1.17E+23,3.08E+22,7.41E+22,-4.33E+22,94233,1.92E+21,4.10E+20,108.258,6789.03,0,3.21481,187.275,1.41E+23,7.10E+22,1.06E+23,-3.49E+22,34759,8.94E+20,6.44E+20,67.6674,6623.58,0
3175,1978,9,10,16,3,12,1.07353,2.67102,2.20E+22,2.86E+21,1.24E+22,-9.58E+21,81232,1.46E+21,5.67E+18,95.1007,231.415,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3176,1978,9,11,14,37,1,2.10887,5.86804,2.45E+22,7.44E+21,1.60E+22,-8.51E+21,79559,1.38E+21,5.11E+18,144.447,295.541,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3177,1978,9,12,18,19,10,0.160284,-0.247754,2.32E+22,-2.04E+21,1.06E+22,-1.26E+22,79512,1.40E+21,1.07E+19,81.1941,244.566,0,-2.22234,-9.95319,1.43E+22,-4.40E+21,4.95E+21,-9.35E+21,17180,4.54E+20,9.09E+18,129.085,245.951,0
3178,1978,9,13,19,25,57,-0.497804,-2.16766,4.10E+22,-5.51E+21,1.77E+22,-2.33E+22,82460,1.61E+21,2.41E+19,94.3659,286.244,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3179,1978,9,14,19,3,16,2.74937,8.56983,2.88E+22,1.31E+22,2.09E+22,-7.87E+21,81332,1.47E+21,1.27E+19,95.2699,320.312,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3183,1978,9,18,16,59,9,1.00504,2.21038,2.12E+22,1.84E+21,1.15E+22,-9.66E+21,78767,1.35E+21,5.18E+18,101.671,220.416,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3184,1978,9,19,19,13,4,0.436626,-0.217905,3.00E+22,-2.37E+21,1.38E+22,-1.62E+22,79790,1.39E+21,1.17E+19,112.223,335.991,0,1.41254,1.72382,1.10E+22,1.10E+21,6.04E+21,-4.93E+21,17421,4.45E+20,7.02E+18,110.813,216.973,0
3185,1978,9,20,15,37,55,1.06394,2.61012,2.21E+22,2.35E+21,1.22E+22,-9.87E+21,80620,1.44E+21,6.15E+18,93.9473,240.778,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3186,1978,9,21,14,6,5,0.775243,1.9384,2.69E+22,1.06E+21,1.40E+22,-1.29E+22,81257,1.47E+21,7.32E+18,148.919,294.919,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3187,1978,9,22,15,53,9,-0.423937,-1.5666,2.20E+22,-3.91E+21,9.04E+21,-1.30E+22,78362,1.32E+21,6.87E+18,228.046,294.445,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3188,1978,9,23,14,1,11,1.48287,4.20225,2.77E+22,4.99E+21,1.64E+22,-1.14E+22,81222,1.51E+21,7.54E+18,116.428,288.612,0,-0.105148,-1.72899,1.01E+22,-9.24E+20,4.59E+21,-5.52E+21,20553,5.83E+20,6.18E+18,52.4589,162.547,0
3190,1978,9,25,14,15,17,2.03384,7.35377,5.85E+22,1.90E+22,3.88E+22,-1.97E+22,78699,1.80E+21,1.60E+20,98.5388,1098.88,0,-0.345252,-2.00731,3.76E+22,-1.93E+21,1.78E+22,-1.98E+22,20640,8.23E+20,1.00E+20,31.3291,715.352,0
3191,1978,9,26,14,44,34,0.977495,2.35086,2.20E+22,1.72E+21,1.19E+22,-1.02E+22,79598,1.42E+21,5.84E+18,95.868,226.21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3192,1978,9,27,14,33,7,0.922309,2.17285,2.37E+22,1.81E+21,1.27E+22,-1.09E+22,79707,1.43E+21,4.98E+18,135.563,272.638,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3193,1978,9,28,17,51,24,0.820055,1.97748,1.81E+22,1.69E+21,9.89E+21,-8.20E+21,77280,1.30E+21,4.75E+18,148.818,153.13,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3194,1978,9,29,14,5,21,1.51837,4.84933,2.77E+22,7.18E+21,1.74E+22,-1.02E+22,80582,1.49E+21,7.53E+18,139.129,301.351,0,0.27768,-1.24658,1.09E+22,-4.52E+20,5.22E+21,-5.68E+21,20669,5.67E+20,7.19E+18,134.741,152.88,0
3195,1978,9,30,14,9,38,0.773494,1.5327,2.61E+22,6.24E+20,1.34E+22,-1.28E+22,79958,1.46E+21,6.96E+18,177.588,377.315,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3196,1978,10,1,14,33,45,1.01968,2.65358,2.36E+22,2.89E+21,1.33E+22,-1.04E+22,77895,1.39E+21,6.52E+18,186.179,389.939,0,0.675824,1.33847,8.87E+21,1.02E+21,4.94E+21,-3.93E+21,19757,5.02E+20,5.22E+18,111.217,130.398,0
3197,1978,10,2,14,32,58,0.17383,-0.481828,2.31E+22,-2.11E+21,1.05E+22,-1.26E+22,79326,1.44E+21,5.27E+18,176.148,268.328,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3198,1978,10,3,14,52,51,0.660817,1.51122,2.36E+22,1.07E+21,1.23E+22,-1.13E+22,78244,1.41E+21,5.97E+18,172.077,443.867,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3199,1978,10,4,16,13,18,0.425909,1.24395,2.04E+22,9.49E+20,1.07E+22,-9.72E+21,75002,1.26E+21,4.61E+18,175.636,237.165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3201,1978,10,6,14,16,32,0.614151,2.46307,2.66E+22,2.97E+21,1.48E+22,-1.18E+22,78410,1.45E+21,7.57E+18,130.953,313.82,0,0.64715,1.17754,1.20E+22,1.09E+21,6.55E+21,-5.46E+21,21720,5.79E+20,6.52E+18,61.8583,161.929,0
3202,1978,10,7,14,25,7,0.748967,1.92283,2.58E+22,2.04E+21,1.39E+22,-1.19E+22,78232,1.47E+21,7.58E+18,129.468,338.946,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3203,1978,10,8,15,19,27,0.973598,2.92213,3.33E+22,4.75E+21,1.90E+22,-1.43E+22,81051,1.77E+21,2.27E+19,125.207,302.562,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3204,1978,10,9,16,53,44,0.751842,-0.0348213,1.76E+22,-1.23E+21,8.17E+21,-9.40E+21,76539,1.22E+21,5.66E+18,295.224,193.473,0,1.23929,-1.32907,6.55E+21,-4.28E+20,3.06E+21,-3.49E+21,18322,4.00E+20,7.52E+18,108.271,148.638,0
3205,1978,10,10,14,29,55,0.16799,0.307619,2.35E+22,8.21E+19,1.18E+22,-1.17E+22,76157,1.39E+21,5.90E+18,117.643,257.293,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3206,1978,10,11,16,17,16,1.53151,4.27313,2.27E+22,4.86E+21,1.38E+22,-8.95E+21,71954,1.20E+21,5.72E+18,169.719,268.955,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3207,1978,10,12,14,12,22,2.13976,5.34562,2.58E+22,7.32E+21,1.66E+22,-9.27E+21,77850,1.48E+21,9.90E+18,217.918,257.47,0,-0.00643827,-2.44161,1.46E+22,-1.07E+21,6.78E+21,-7.85E+21,23902,6.52E+20,9.49E+18,125.029,204.624,0
3208,1978,10,13,14,43,21,1.72557,3.43778,2.54E+22,3.41E+21,1.44E+22,-1.10E+22,75144,1.35E+21,5.47E+18,198.703,262.667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3209,1978,10,14,15,45,6,2.12998,5.82519,2.57E+22,7.12E+21,1.64E+22,-9.27E+21,74720,1.35E+21,6.71E+18,191.228,303.071,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3211,1978,10,16,14,33,34,0.053071,-4.10229,2.57E+22,-6.51E+21,9.61E+21,-1.61E+22,71172,1.17E+21,6.27E+18,346.602,241.983,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3212,1978,10,17,14,42,0,1.11817,2.67432,2.43E+22,2.61E+21,1.34E+22,-1.08E+22,72758,1.31E+21,5.21E+18,147.912,328.821,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3213,1978,10,18,14,23,54,0.11453,-0.907928,3.06E+22,-2.96E+21,1.38E+22,-1.68E+22,74934,1.44E+21,3.57E+19,284.568,638.013,0,-0.989408,-4.57152,1.64E+22,-3.17E+21,6.63E+21,-9.80E+21,25533,6.93E+20,8.28E+18,68.2995,242.652,0
3214,1978,10,19,15,15,37,1.03627,2.32776,2.18E+22,2.14E+21,1.20E+22,-9.82E+21,70057,1.22E+21,4.78E+18,151.819,227.559,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3221,1978,10,26,16,13,11,2.74782,1.39226,2.11E+22,8.85E+20,1.10E+22,-1.01E+22,63994,1.00E+21,2.04E+19,387.666,785.368,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3222,1978,10,27,14,45,27,1.54397,3.67543,2.17E+22,4.54E+21,1.31E+22,-8.57E+21,70291,1.34E+21,1.04E+19,110.138,258.508,0,0.200745,-1.72158,1.26E+22,-9.46E+20,5.85E+21,-6.80E+21,28382,6.95E+20,5.86E+18,218.483,147.025,0
3223,1978,10,28,14,41,27,1.87987,6.13775,2.90E+22,8.31E+21,1.87E+22,-1.03E+22,70068,1.38E+21,8.48E+18,135.541,312.614,0,-0.232542,-3.03659,1.63E+22,-1.54E+21,7.37E+21,-8.91E+21,28708,7.43E+20,7.17E+18,163.355,161.579,0
3224,1978,10,29,17,10,30,1.63186,4.67757,2.28E+22,4.59E+21,1.37E+22,-9.08E+21,66963,1.21E+21,8.15E+18,254.603,240.379,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3225,1978,10,30,18,48,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3227,1978,11,1,17,18,34,1.51471,3.86851,2.16E+22,3.75E+21,1.27E+22,-8.93E+21,62533,1.08E+21,4.51E+18,153.156,247.484,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3228,1978,11,2,17,10,14,1.84879,5.91804,2.58E+22,6.76E+21,1.63E+22,-9.52E+21,66937,1.29E+21,7.33E+18,111.234,252.122,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3229,1978,11,3,15,46,28,1.59613,4.40536,2.79E+22,4.59E+21,1.62E+22,-1.16E+22,67888,1.38E+21,8.16E+18,98.475,202.978,0,-0.619122,-5.16706,1.68E+22,-3.85E+21,6.50E+21,-1.03E+22,31826,8.26E+20,8.66E+18,100.207,216.791,0
3230,1978,11,4,23,31,7,1.87781,51.4922,1.42E+23,3.46E+22,8.83E+22,-5.37E+22,85210,1.69E+21,4.04E+20,86.7886,7271.1,0,2.40725,275.154,1.89E+23,7.28E+22,1.31E+23,-5.80E+22,50519,1.12E+21,6.84E+20,123.565,11824.4,0
3231,1978,11,5,17,41,39,2.29134,7.325,1.95E+22,8.23E+21,1.39E+22,-5.63E+21,61708,1.11E+21,5.35E+18,76.4148,190.613,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3232,1978,11,6,17,52,50,1.04463,-2.21336,3.56E+22,-7.62E+21,1.40E+22,-2.16E+22,72843,1.65E+21,2.66E+19,335.478,285.498,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3233,1978,11,7,16,24,14,1.8079,6.12887,1.98E+22,6.51E+21,1.32E+22,-6.65E+21,58130,1.00E+21,4.62E+18,93.3423,231.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3234,1978,11,8,16,14,31,1.33953,4.30685,1.85E+22,4.28E+21,1.14E+22,-7.10E+21,57889,1.01E+21,4.17E+18,73.4733,192.488,0,0.400827,1.13572,1.03E+22,1.10E+21,5.68E+21,-4.58E+21,27115,5.55E+20,4.61E+18,46.6108,156.663,0
3235,1978,11,9,16,39,0,1.28345,3.29565,2.40E+22,3.11E+21,1.35E+22,-1.04E+22,61783,1.17E+21,1.20E+19,111.97,336.596,0,-0.229748,-3.41874,1.69E+22,-2.04E+21,7.44E+21,-9.49E+21,31710,7.12E+20,8.58E+18,137.139,246.75,0
3239,1978,11,13,16,36,22,0.95249,-9.22626,1.30E+23,1.02E+22,6.99E+22,-5.97E+22,67703,1.62E+21,3.71E+20,97.3126,4325.05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3242,1978,11,16,16,11,10,1.90748,5.29551,2.25E+22,5.51E+21,1.40E+22,-8.48E+21,55607,1.04E+21,6.69E+18,157.025,369.698,0,1.70898,4.35539,1.73E+22,3.47E+21,1.04E+22,-6.90E+21,32589,6.94E+20,1.13E+19,74.2433,206.548,0
3243,1978,11,17,18,33,27,1.54648,4.25119,2.07E+22,4.61E+21,1.27E+22,-8.05E+21,58537,1.18E+21,8.27E+18,145.449,214.365,0,-0.144261,-4.62191,1.71E+22,-3.83E+21,6.63E+21,-1.05E+22,37624,8.45E+20,7.10E+18,140.612,163.547,0
3244,1978,11,18,15,19,46,1.13407,2.92655,2.05E+22,2.43E+21,1.15E+22,-9.03E+21,54533,1.03E+21,5.92E+18,112.147,227.43,0,-0.769798,-3.14158,1.42E+22,-1.55E+21,6.30E+21,-7.85E+21,33586,7.17E+20,6.36E+18,51.1642,185.684,0
3245,1978,11,19,17,47,12,-1.40622,-6.65922,3.68E+22,-1.30E+22,1.19E+22,-2.49E+22,59862,1.40E+21,1.64E+19,95.1758,304.842,0,-1.75402,-9.69317,2.42E+22,-9.99E+21,7.09E+21,-1.71E+22,40658,1.11E+21,1.19E+19,83.5946,201.87,0
3246,1978,11,20,15,55,41,0.85728,3.3868,2.34E+22,2.94E+21,1.32E+22,-1.02E+22,54939,1.08E+21,5.64E+18,136.318,259.032,0,-0.172069,-2.40589,1.55E+22,-1.53E+21,7.00E+21,-8.53E+21,37062,8.01E+20,4.89E+18,126.735,148.883,0
3252,1978,11,26,16,4,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3254,1978,11,28,15,41,14,0.413828,1.33461,2.31E+22,5.81E+20,1.19E+22,-1.13E+22,51458,1.08E+21,7.88E+18,102.218,263.513,0,-0.577863,-2.75933,1.75E+22,-1.43E+21,8.04E+21,-9.47E+21,42083,9.48E+20,6.76E+18,46.8376,164.403,0
3255,1978,11,29,20,39,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3256,1978,11,30,15,21,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3259,1978,12,3,17,33,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3260,1978,12,4,18,2,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3266,1978,12,10,19,29,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3267,1978,12,11,16,31,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
3270,1978,12,14,21,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
