mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,unsfluxc_n,sflux_n,sfluxc_n,posfluxc_n,negfluxc_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,unsfluxc_s,sflux_s,sfluxc_s,posfluxc_s,negfluxc_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
842,1992,4,21,17,0,37,1.3785,1.3785,4.02E+21,1.89E+21,7.65E+20,6.55E+20,1.27E+21,-6.19E+20,19208,6.93E+20,3.96E+18,60.8587,60.8587,0,-0.53514,-0.53514,6.21E+21,8.24E+21,-3.78E+20,-1.45E+21,3.39E+21,-4.85E+21,52947,1.39E+21,3.19E+18,35.1623,35.1623,0
843,1992,4,22,17,29,34,0.791823,0.791823,3.83E+21,1.76E+21,5.43E+20,3.67E+20,1.06E+21,-6.95E+20,21159,9.09E+20,2.40E+18,43.1802,43.1802,0,-0.727147,-0.727147,6.43E+21,8.05E+21,-6.99E+20,-1.83E+21,3.11E+21,-4.94E+21,54335,1.60E+21,4.47E+18,33.1729,33.1729,0
845,1992,4,24,14,30,28,1.59928,1.59928,6.60E+21,3.73E+21,1.13E+21,1.57E+21,2.65E+21,-1.08E+21,21860,9.60E+20,7.04E+18,95.7744,95.7744,0,-1.12527,-1.12527,8.31E+21,1.05E+22,-1.12E+21,-2.71E+21,3.87E+21,-6.58E+21,53866,1.63E+21,6.70E+18,54.172,54.172,0
846,1992,4,25,15,40,28,1.38536,1.38536,5.53E+21,3.16E+21,9.12E+20,1.34E+21,2.25E+21,-9.13E+20,21608,8.83E+20,4.43E+18,62.1112,62.1112,0,-0.872163,-0.872163,8.04E+21,9.94E+21,-4.83E+20,-2.25E+21,3.85E+21,-6.10E+21,52882,1.53E+21,4.78E+18,30.6743,30.6743,0
847,1992,4,26,14,24,47,1.64923,1.64923,6.12E+21,3.66E+21,1.29E+21,1.50E+21,2.58E+21,-1.08E+21,22572,1.01E+21,6.16E+18,68.1582,68.1582,0,-1.06176,-1.06176,7.98E+21,1.01E+22,-8.74E+20,-2.96E+21,3.57E+21,-6.53E+21,53239,1.65E+21,5.10E+18,90.9442,90.9442,0
848,1992,4,27,15,51,16,1.24439,1.24439,5.06E+21,2.77E+21,8.89E+20,7.60E+20,1.77E+21,-1.01E+21,21847,8.55E+20,3.67E+18,43.9291,43.9291,0,-1.05535,-1.05535,7.63E+21,9.53E+21,-7.23E+20,-2.65E+21,3.44E+21,-6.09E+21,51843,1.48E+21,2.91E+18,33.9901,33.9901,0
849,1992,4,28,14,33,21,1.19408,1.19408,4.44E+21,2.41E+21,7.49E+20,9.05E+20,1.66E+21,-7.51E+20,21664,8.11E+20,3.91E+18,47.328,47.328,0,-1.36867,-1.36867,6.16E+21,8.62E+21,-1.13E+21,-3.35E+21,2.64E+21,-5.98E+21,51035,1.42E+21,4.10E+18,26.4595,26.4595,0
850,1992,4,29,14,58,1,1.13523,1.13523,4.25E+21,2.64E+21,8.39E+20,9.62E+20,1.80E+21,-8.41E+20,22321,8.68E+20,3.99E+18,51.7532,51.7532,0,-1.35426,-1.35426,6.61E+21,9.04E+21,-1.12E+21,-3.28E+21,2.88E+21,-6.16E+21,51031,1.47E+21,4.19E+18,31.3116,31.3116,0
851,1992,4,30,14,28,21,1.30817,1.30817,6.90E+21,4.78E+21,1.66E+21,8.26E+20,2.80E+21,-1.97E+21,26059,1.11E+21,5.63E+18,79.046,79.046,0,-1.39291,-1.39291,1.08E+22,1.44E+22,-1.32E+21,-3.90E+21,5.22E+21,-9.13E+21,53933,1.70E+21,6.88E+18,65.8801,65.8801,0
854,1992,5,3,14,35,59,1.28688,1.28688,6.62E+21,4.65E+21,1.27E+21,1.29E+21,2.97E+21,-1.68E+21,26552,1.13E+21,4.43E+18,60.0394,60.0394,0,-1.13062,-1.13062,8.63E+21,1.12E+22,-1.25E+21,-2.60E+21,4.28E+21,-6.89E+21,52304,1.68E+21,5.21E+18,31.6655,31.6655,0
857,1992,5,6,15,44,35,1.23007,1.23007,5.94E+21,4.28E+21,8.84E+20,1.40E+21,2.84E+21,-1.44E+21,25032,1.06E+21,6.04E+18,64.5299,64.5299,0,-1.05068,-1.05068,7.39E+21,8.77E+21,-1.21E+21,-1.98E+21,3.39E+21,-5.38E+21,48685,1.57E+21,4.00E+18,31.8277,31.8277,0
858,1992,5,7,14,32,39,1.9618,1.9618,7.97E+21,5.70E+21,1.68E+21,2.07E+21,3.88E+21,-1.81E+21,26349,1.15E+21,8.96E+18,163.836,163.836,0,-1.20548,-1.20548,9.19E+21,1.17E+22,-1.47E+21,-2.47E+21,4.59E+21,-7.06E+21,49324,1.64E+21,8.43E+18,95.9228,95.9228,0
859,1992,5,8,14,21,56,1.37189,1.37189,7.91E+21,5.21E+21,1.47E+21,1.24E+21,3.22E+21,-1.99E+21,27470,1.17E+21,5.01E+18,73.5172,73.5172,0,-0.676055,-0.676055,8.69E+21,1.01E+22,-6.19E+20,-1.88E+21,4.11E+21,-5.99E+21,49708,1.64E+21,4.96E+18,86.131,86.131,0
860,1992,5,9,15,27,45,1.48348,1.48348,6.83E+21,5.11E+21,1.36E+21,1.50E+21,3.31E+21,-1.81E+21,27672,1.18E+21,7.18E+18,84.7092,84.7092,0,-0.866364,-0.866364,1.01E+22,1.11E+22,-1.16E+21,-1.91E+21,4.62E+21,-6.53E+21,49171,1.63E+21,5.89E+18,42.2246,42.2246,0
862,1992,5,11,14,35,59,1.27924,1.27924,8.44E+21,5.72E+21,1.15E+21,1.46E+21,3.59E+21,-2.13E+21,26469,1.08E+21,8.78E+18,87.3884,87.3884,0,-0.69241,-0.69241,8.65E+21,9.50E+21,-5.79E+20,-1.42E+21,4.04E+21,-5.46E+21,46598,1.50E+21,6.06E+18,35.8027,35.8027,0
863,1992,5,12,15,24,10,1.55178,1.55178,7.28E+21,5.72E+21,1.52E+21,2.15E+21,3.93E+21,-1.79E+21,27745,1.19E+21,7.07E+18,73.5762,73.5762,0,-0.832458,-0.832458,8.97E+21,1.02E+22,-8.31E+20,-1.76E+21,4.22E+21,-5.97E+21,47008,1.60E+21,8.74E+18,36.1118,36.1118,0
864,1992,5,13,15,44,50,1.33393,1.33393,7.05E+21,5.18E+21,9.35E+20,1.80E+21,3.49E+21,-1.69E+21,27552,1.16E+21,7.00E+18,71.3869,71.3869,0,-0.921048,-0.921048,7.82E+21,8.84E+21,-8.85E+20,-1.94E+21,3.45E+21,-5.39E+21,46102,1.55E+21,4.34E+18,31.0789,31.0789,0
865,1992,5,14,14,26,58,1.79092,1.79092,8.16E+21,6.08E+21,1.71E+21,1.89E+21,3.99E+21,-2.09E+21,28226,1.19E+21,7.08E+18,98.7557,98.7557,0,-1.22,-1.22,9.43E+21,1.13E+22,-1.14E+21,-2.64E+21,4.31E+21,-6.95E+21,46056,1.57E+21,6.62E+18,58.251,58.251,0
866,1992,5,15,14,6,24,1.8538,1.8538,8.77E+21,8.90E+21,2.26E+21,2.42E+21,5.66E+21,-3.24E+21,31721,1.22E+21,7.74E+18,96.4636,96.4636,0,-1.13807,-1.13807,9.29E+21,1.26E+22,-1.20E+21,-2.75E+21,4.92E+21,-7.67E+21,48770,1.59E+21,6.43E+18,53.0786,53.0786,0
867,1992,5,16,14,14,29,1.68911,1.68911,6.49E+21,5.62E+21,1.45E+21,1.72E+21,3.67E+21,-1.95E+21,27037,9.58E+20,6.32E+18,78.11,78.11,0,-0.952862,-0.952862,6.78E+21,8.19E+21,-7.40E+20,-1.94E+21,3.12E+21,-5.06E+21,43292,1.30E+21,4.48E+18,31.4051,31.4051,0
868,1992,5,17,14,30,28,0.850692,0.850692,6.17E+21,4.76E+21,6.27E+20,5.89E+20,2.68E+21,-2.09E+21,26414,8.59E+20,4.38E+18,60.1789,60.1789,0,-1.04316,-1.04316,6.34E+21,7.46E+21,-8.71E+20,-2.12E+21,2.67E+21,-4.79E+21,42012,1.18E+21,2.88E+18,37.0603,37.0603,0
869,1992,5,18,15,46,51,1.48676,1.48676,4.19E+21,3.16E+21,8.08E+20,9.60E+20,2.06E+21,-1.10E+21,22781,6.21E+20,4.47E+18,73.1959,73.1959,0,-0.741157,-0.741157,4.96E+21,5.86E+21,-5.27E+20,-1.15E+21,2.35E+21,-3.50E+21,37496,9.09E+20,3.61E+18,38.3472,38.3472,0
871,1992,5,20,15,56,2,1.16322,1.16322,3.51E+21,2.68E+21,6.47E+20,8.42E+20,1.76E+21,-9.21E+20,23097,6.30E+20,3.56E+18,55.0028,55.0028,0,-0.599506,-0.599506,4.03E+21,4.76E+21,-3.41E+20,-1.03E+21,1.87E+21,-2.90E+21,36155,8.89E+20,2.82E+18,28.052,28.052,0
873,1992,5,22,14,39,40,2.15152,2.15152,4.53E+21,3.90E+21,1.11E+21,1.81E+21,2.86E+21,-1.04E+21,23358,6.16E+20,6.15E+18,114.228,114.228,0,-0.637259,-0.637259,4.62E+21,5.24E+21,-3.71E+20,-9.71E+20,2.14E+21,-3.11E+21,34917,8.41E+20,3.34E+18,41.4357,41.4357,0
874,1992,5,23,16,2,47,1.13733,1.13733,5.41E+21,5.01E+21,7.54E+20,1.66E+21,3.34E+21,-1.68E+21,29389,9.95E+20,6.64E+18,96.8086,96.8086,0,-1.02684,-1.02684,6.33E+21,7.35E+21,-7.56E+20,-2.12E+21,2.62E+21,-4.74E+21,40247,1.22E+21,3.40E+18,27.4975,27.4975,0
875,1992,5,24,14,49,52,1.57502,1.57502,5.89E+21,5.34E+21,1.21E+21,1.92E+21,3.63E+21,-1.71E+21,29530,9.80E+20,5.42E+18,73.8612,73.8612,0,-0.697981,-0.697981,5.61E+21,6.29E+21,-3.51E+20,-1.91E+21,2.19E+21,-4.10E+21,39592,1.19E+21,3.55E+18,35.7058,35.7058,0
877,1992,5,26,20,14,56,1.54609,1.54609,4.95E+21,4.95E+21,1.09E+21,2.28E+21,3.61E+21,-1.33E+21,29365,9.34E+20,4.24E+18,56.9181,56.9181,0,-1.17085,-1.17085,5.75E+21,6.58E+21,-8.88E+20,-1.92E+21,2.33E+21,-4.25E+21,37606,1.11E+21,6.13E+18,37.7167,37.7167,0
878,1992,5,27,17,5,55,1.99243,1.99243,5.74E+21,5.78E+21,1.55E+21,2.29E+21,4.04E+21,-1.75E+21,30160,9.70E+20,5.00E+18,91.1611,91.1611,0,-1.32186,-1.32186,5.87E+21,7.25E+21,-9.19E+20,-2.58E+21,2.34E+21,-4.91E+21,37642,1.13E+21,4.33E+18,36.0593,36.0593,0
880,1992,5,29,15,5,57,2.35499,2.35499,5.99E+21,5.53E+21,1.76E+21,2.66E+21,4.09E+21,-1.43E+21,29628,9.01E+20,6.49E+18,103.624,103.624,0,-1.09419,-1.09419,5.25E+21,6.23E+21,-7.35E+20,-2.19E+21,2.02E+21,-4.21E+21,36505,1.04E+21,3.49E+18,28.6623,28.6623,0
881,1992,5,30,15,48,28,1.72954,1.72954,6.28E+21,5.52E+21,1.27E+21,2.45E+21,3.99E+21,-1.54E+21,30050,1.08E+21,5.34E+18,89.8458,89.8458,0,-0.844154,-0.844154,6.65E+21,7.67E+21,-3.87E+20,-2.16E+21,2.75E+21,-4.91E+21,40383,1.30E+21,6.12E+18,33.407,33.407,0
882,1992,5,31,14,49,16,1.8522,1.8522,7.64E+21,6.65E+21,1.36E+21,2.48E+21,4.56E+21,-2.09E+21,29854,1.05E+21,4.86E+18,90.0698,90.0698,0,-1.40402,-1.40402,7.37E+21,8.44E+21,-1.09E+21,-2.81E+21,2.81E+21,-5.62E+21,40199,1.27E+21,5.44E+18,40.3562,40.3562,0
883,1992,6,1,15,39,26,1.66227,1.66227,6.38E+21,6.06E+21,1.22E+21,2.28E+21,4.17E+21,-1.89E+21,29446,9.96E+20,6.87E+18,77.3552,77.3552,0,-0.938924,-0.938924,6.56E+21,7.40E+21,-5.53E+20,-2.25E+21,2.57E+21,-4.82E+21,39666,1.21E+21,3.45E+18,39.5043,39.5043,0
884,1992,6,2,16,11,59,1.29499,1.29499,5.44E+21,4.60E+21,1.15E+21,1.56E+21,3.08E+21,-1.52E+21,30122,1.09E+21,2.77E+18,30.7648,30.7648,0,-1.03612,-1.03612,6.58E+21,7.42E+21,-6.93E+20,-2.58E+21,2.42E+21,-5.00E+21,40334,1.31E+21,4.40E+18,28.958,28.958,0
885,1992,6,3,15,47,24,1.30001,1.30001,5.56E+21,4.72E+21,1.14E+21,1.68E+21,3.20E+21,-1.52E+21,30148,1.10E+21,3.42E+18,42.2156,42.2156,0,-1.03064,-1.03064,6.20E+21,6.90E+21,-6.82E+20,-2.09E+21,2.41E+21,-4.49E+21,40461,1.32E+21,3.27E+18,25.5687,25.5687,0
886,1992,6,4,14,24,10,1.81764,1.81764,6.34E+21,5.66E+21,1.54E+21,2.14E+21,3.90E+21,-1.76E+21,29495,1.04E+21,4.76E+18,67.3421,67.3421,0,-1.10217,-1.10217,6.40E+21,7.38E+21,-9.18E+20,-2.28E+21,2.55E+21,-4.83E+21,40527,1.27E+21,4.58E+18,31.715,31.715,0
887,1992,6,5,14,2,53,1.94824,1.94824,6.53E+21,5.76E+21,1.78E+21,1.86E+21,3.81E+21,-1.95E+21,29806,1.04E+21,8.26E+18,91.7888,91.7888,0,-1.25281,-1.25281,6.90E+21,8.36E+21,-8.91E+20,-2.97E+21,2.69E+21,-5.66E+21,40018,1.26E+21,4.87E+18,35.1173,35.1173,0
888,1992,6,6,14,22,25,1.65223,1.65223,6.10E+21,5.10E+21,1.63E+21,1.37E+21,3.23E+21,-1.86E+21,28972,1.01E+21,5.67E+18,93.5221,93.5221,0,-1.12835,-1.12835,6.47E+21,7.95E+21,-8.33E+20,-2.66E+21,2.64E+21,-5.30E+21,40664,1.26E+21,5.50E+18,33.3142,33.3142,0
890,1992,6,8,14,10,23,1.5645,1.5645,7.58E+21,6.31E+21,1.41E+21,1.62E+21,3.97E+21,-2.34E+21,29389,1.00E+21,4.80E+18,73.6287,73.6287,0,-0.49636,-0.49636,6.46E+21,6.93E+21,-3.98E+20,-1.13E+21,2.90E+21,-4.03E+21,39670,1.22E+21,3.49E+18,37.5237,37.5237,0
891,1992,6,9,15,58,45,0.933684,0.933684,5.81E+21,4.77E+21,7.97E+20,1.04E+21,2.90E+21,-1.86E+21,30497,1.18E+21,3.34E+18,57.7742,57.7742,0,-0.522347,-0.522347,6.75E+21,6.60E+21,-5.08E+20,-9.66E+20,2.82E+21,-3.78E+21,41118,1.41E+21,3.16E+18,31.4999,31.4999,0
892,1992,6,10,14,52,9,1.50167,1.50167,6.80E+21,5.56E+21,1.31E+21,1.28E+21,3.42E+21,-2.14E+21,29353,1.01E+21,5.23E+18,75.4039,75.4039,0,-0.658287,-0.658287,6.95E+21,7.58E+21,-4.86E+20,-1.12E+21,3.23E+21,-4.35E+21,39983,1.23E+21,4.29E+18,41.5149,41.5149,0
893,1992,6,11,13,54,51,1.59658,1.59658,7.14E+21,6.26E+21,1.67E+21,1.80E+21,4.03E+21,-2.23E+21,29908,1.09E+21,8.32E+18,100.675,100.675,0,-1.09907,-1.09907,7.24E+21,8.48E+21,-1.09E+21,-1.95E+21,3.26E+21,-5.22E+21,40556,1.32E+21,4.82E+18,52.8593,52.8593,0
894,1992,6,12,14,50,14,1.11052,1.11052,5.69E+21,5.09E+21,8.50E+20,1.47E+21,3.28E+21,-1.81E+21,28698,9.41E+20,5.78E+18,88.0669,88.0669,0,-0.756692,-0.756692,5.56E+21,6.26E+21,-7.08E+20,-1.04E+21,2.61E+21,-3.65E+21,39301,1.16E+21,3.07E+18,29.5186,29.5186,0
895,1992,6,13,13,52,17,1.89074,1.89074,7.25E+21,6.87E+21,1.70E+21,2.47E+21,4.67E+21,-2.20E+21,29309,9.90E+20,7.95E+18,103.338,103.338,0,-0.810454,-0.810454,5.41E+21,6.16E+21,-6.26E+20,-1.56E+21,2.30E+21,-3.86E+21,39505,1.20E+21,2.90E+18,27.1477,27.1477,0
896,1992,6,14,14,29,56,2.04996,2.04996,9.68E+21,1.09E+22,2.01E+21,3.73E+21,7.31E+21,-3.58E+21,38463,1.28E+21,9.52E+18,114.583,114.583,0,-1.13631,-1.13631,7.51E+21,6.93E+21,-9.40E+20,-1.34E+21,2.80E+21,-4.14E+21,31689,1.14E+21,5.15E+18,42.8455,42.8455,0
897,1992,6,15,15,10,52,1.15598,1.15598,6.85E+21,7.16E+21,9.10E+20,2.08E+21,4.62E+21,-2.54E+21,36981,1.08E+21,4.11E+18,63.2767,63.2767,0,-0.411439,-0.411439,4.36E+21,3.88E+21,-1.74E+20,-7.20E+20,1.58E+21,-2.30E+21,29510,9.26E+20,2.39E+18,32.6393,32.6393,0
899,1992,6,17,15,48,58,0.751206,0.751206,9.06E+21,8.28E+21,1.27E+20,1.63E+21,4.96E+21,-3.32E+21,38737,1.19E+21,3.41E+18,66.9673,66.9673,0,-0.929091,-0.929091,7.56E+21,6.50E+21,-7.41E+20,-1.20E+21,2.65E+21,-3.85E+21,29666,1.00E+21,4.11E+18,46.3335,46.3335,0
900,1992,6,18,15,54,4,1.99594,1.99594,8.88E+21,1.01E+22,1.61E+21,3.69E+21,6.88E+21,-3.19E+21,40477,1.36E+21,8.25E+18,139.519,139.519,0,-0.860903,-0.860903,6.36E+21,5.68E+21,-4.39E+20,-1.55E+21,2.06E+21,-3.62E+21,30463,1.15E+21,4.69E+18,33.7833,33.7833,0
901,1992,6,19,16,47,51,1.44706,1.44706,7.49E+21,8.03E+21,1.31E+21,2.43E+21,5.23E+21,-2.80E+21,39362,1.19E+21,3.71E+18,89.026,89.026,0,-0.677727,-0.677727,5.85E+21,4.67E+21,-4.61E+20,-8.69E+20,1.90E+21,-2.77E+21,28600,9.64E+20,3.18E+18,49.6869,49.6869,0
902,1992,6,20,16,55,34,1.26463,1.26463,6.30E+21,6.97E+21,1.17E+21,2.02E+21,4.50E+21,-2.48E+21,39067,1.12E+21,3.98E+18,73.0816,73.0816,0,-0.350301,-0.350301,4.26E+21,3.36E+21,-1.71E+20,-5.70E+20,1.39E+21,-1.96E+21,27566,8.79E+20,2.19E+18,31.4954,31.4954,0
904,1992,6,22,16,52,40,1.73387,1.73387,1.10E+22,1.10E+22,1.69E+21,3.15E+21,7.06E+21,-3.91E+21,41866,1.41E+21,3.94E+18,75.7031,75.7031,0,-0.688991,-0.688991,5.69E+21,4.52E+21,-2.74E+20,-1.20E+21,1.66E+21,-2.86E+21,28814,1.13E+21,3.74E+18,28.5174,28.5174,0
905,1992,6,23,14,13,19,2.28538,2.28538,8.72E+21,1.04E+22,2.41E+21,3.69E+21,7.03E+21,-3.34E+21,41463,1.25E+21,6.98E+18,182.585,182.585,0,-1.12228,-1.12228,4.92E+21,4.28E+21,-8.18E+20,-1.28E+21,1.50E+21,-2.78E+21,27716,9.61E+20,4.10E+18,30.8434,30.8434,0
907,1992,6,25,14,46,4,2.06667,2.06667,9.16E+21,1.06E+22,2.06E+21,3.65E+21,7.13E+21,-3.48E+21,42874,1.34E+21,5.75E+18,83.3302,83.3302,0,-1.16373,-1.16373,5.23E+21,4.54E+21,-8.65E+20,-1.48E+21,1.53E+21,-3.01E+21,27510,1.01E+21,4.08E+18,31.8834,31.8834,0
908,1992,6,26,14,30,8,2.35693,2.35693,7.85E+21,9.78E+21,2.31E+21,4.48E+21,7.13E+21,-2.65E+21,42868,1.28E+21,4.49E+18,97.9223,97.9223,0,-1.01512,-1.01512,4.60E+21,4.09E+21,-4.56E+20,-1.69E+21,1.20E+21,-2.89E+21,26789,9.48E+20,3.73E+18,25.6009,25.6009,0
909,1992,6,27,18,44,13,1.54546,1.54546,6.31E+21,7.56E+21,1.27E+21,3.27E+21,5.42E+21,-2.15E+21,43808,1.35E+21,3.32E+18,78.7905,78.7905,0,-0.464225,-0.464225,3.80E+21,2.88E+21,-1.72E+20,-8.80E+20,9.98E+20,-1.88E+21,26851,9.96E+20,2.67E+18,28.2286,28.2286,0
910,1992,6,28,14,16,33,2.04711,2.04711,7.99E+21,9.43E+21,2.11E+21,3.96E+21,6.69E+21,-2.73E+21,44056,1.34E+21,5.86E+18,99.5489,99.5489,0,-0.426091,-0.426091,4.07E+21,2.87E+21,-1.97E+20,-7.28E+20,1.07E+21,-1.80E+21,26440,9.73E+20,2.26E+18,27.9828,27.9828,0
911,1992,6,29,16,1,30,2.15695,2.15695,7.74E+21,9.58E+21,2.20E+21,4.03E+21,6.81E+21,-2.77E+21,44309,1.33E+21,5.32E+18,83.0838,83.0838,0,-0.564983,-0.564983,4.29E+21,3.30E+21,-1.19E+20,-8.80E+20,1.21E+21,-2.09E+21,25921,9.42E+20,3.90E+18,27.7068,27.7068,0
912,1992,6,30,15,46,58,2.14112,2.14112,8.93E+21,1.05E+22,2.02E+21,4.48E+21,7.49E+21,-3.01E+21,45281,1.41E+21,5.65E+18,117.17,117.17,0,-0.43168,-0.43168,5.61E+21,3.64E+21,5.04E+20,-1.15E+21,1.24E+21,-2.39E+21,26144,1.01E+21,3.05E+18,49.8721,49.8721,0
913,1992,7,1,17,38,5,2.12105,2.12105,8.39E+21,1.08E+22,2.05E+21,4.57E+21,7.70E+21,-3.13E+21,45001,1.32E+21,4.61E+18,106.008,106.008,0,-0.915573,-0.915573,5.30E+21,4.25E+21,-3.04E+20,-1.43E+21,1.41E+21,-2.84E+21,25123,9.08E+20,4.26E+18,45.7343,45.7343,0
914,1992,7,2,14,17,24,2.04913,2.04913,1.04E+22,1.16E+22,1.91E+21,4.68E+21,8.16E+21,-3.48E+21,46587,1.51E+21,6.12E+18,157.808,157.808,0,-1.09862,-1.09862,6.07E+21,4.72E+21,-2.68E+20,-1.82E+21,1.45E+21,-3.27E+21,26052,1.08E+21,5.78E+18,33.7711,33.7711,0
915,1992,7,3,14,22,14,2.42805,2.42805,1.07E+22,1.30E+22,2.42E+21,4.70E+21,8.85E+21,-4.15E+21,46229,1.41E+21,1.32E+19,256.439,256.439,0,-1.70548,-1.70548,5.74E+21,4.72E+21,-1.26E+21,-1.73E+21,1.49E+21,-3.23E+21,24996,9.59E+20,6.00E+18,43.0758,43.0758,0
916,1992,7,4,14,53,27,2.37934,2.37934,1.03E+22,1.29E+22,2.36E+21,4.94E+21,8.90E+21,-3.96E+21,45770,1.30E+21,8.34E+18,153.034,153.034,0,-1.01235,-1.01235,5.30E+21,4.52E+21,-4.61E+20,-1.66E+21,1.43E+21,-3.09E+21,23889,8.43E+20,6.74E+18,38.9295,38.9295,0
917,1992,7,5,14,29,17,2.39241,2.39241,9.99E+21,1.25E+22,2.39E+21,4.84E+21,8.68E+21,-3.83E+21,46059,1.28E+21,5.87E+18,127.263,127.263,0,-1.3138,-1.3138,5.13E+21,3.61E+21,-7.33E+20,-1.36E+21,1.13E+21,-2.49E+21,23378,8.15E+20,4.15E+18,33.2337,33.2337,0
918,1992,7,6,17,52,32,1.11885,1.11885,6.88E+21,8.39E+21,8.71E+20,2.61E+21,5.50E+21,-2.89E+21,45997,1.29E+21,3.63E+18,77.9889,77.9889,0,-0.9615,-0.9615,4.42E+21,2.65E+21,-5.47E+20,-8.23E+20,9.13E+20,-1.74E+21,22726,8.00E+20,3.22E+18,33.772,33.772,0
921,1992,7,9,16,51,24,1.78991,1.78991,1.11E+22,1.37E+22,2.04E+21,3.54E+21,8.61E+21,-5.07E+21,48149,1.39E+21,7.19E+18,111.912,111.912,0,-1.47984,-1.47984,5.90E+21,3.66E+21,-1.12E+21,-1.45E+21,1.11E+21,-2.56E+21,23278,9.16E+20,4.70E+18,34.9061,34.9061,0
924,1992,7,12,14,51,37,1.55355,1.55355,8.00E+21,9.83E+21,1.80E+21,2.88E+21,6.35E+21,-3.47E+21,48252,1.29E+21,4.79E+18,91.0527,91.0527,0,-1.56904,-1.56904,3.88E+21,2.49E+21,-1.20E+21,-9.01E+20,7.93E+20,-1.69E+21,20846,7.25E+20,4.56E+18,38.8182,38.8182,0
925,1992,7,13,17,28,0,1.43093,1.43093,8.87E+21,1.09E+22,1.50E+21,3.34E+21,7.14E+21,-3.80E+21,49994,1.42E+21,4.14E+18,109.833,109.833,0,-0.846275,-0.846275,5.08E+21,2.86E+21,-4.37E+20,-9.26E+20,9.69E+20,-1.89E+21,21853,8.37E+20,3.90E+18,41.5239,41.5239,0
926,1992,7,14,15,43,8,2.02642,2.02642,9.77E+21,1.21E+22,2.37E+21,4.27E+21,8.17E+21,-3.90E+21,49964,1.38E+21,4.77E+18,132.283,132.283,0,-0.636963,-0.636963,4.91E+21,2.69E+21,-2.38E+20,-8.63E+20,9.12E+20,-1.78E+21,21176,7.79E+20,3.10E+18,36.5484,36.5484,0
927,1992,7,15,16,5,44,1.73185,1.73185,9.54E+21,1.11E+22,2.13E+21,3.35E+21,7.22E+21,-3.86E+21,50778,1.43E+21,5.20E+18,84.7144,84.7144,0,-1.26152,-1.26152,4.50E+21,2.48E+21,-1.15E+21,-5.46E+20,9.65E+20,-1.51E+21,21292,8.13E+20,2.98E+18,28.5681,28.5681,0
928,1992,7,16,14,50,14,2.09007,2.09007,1.16E+22,1.41E+22,2.41E+21,4.43E+21,9.26E+21,-4.83E+21,50706,1.39E+21,6.84E+18,116.245,116.245,0,-0.887621,-0.887621,4.37E+21,2.34E+21,-6.81E+20,-4.80E+20,9.28E+20,-1.41E+21,20651,7.65E+20,4.06E+18,38.7347,38.7347,0
929,1992,7,17,14,4,46,1.92275,1.92275,1.00E+22,1.33E+22,2.20E+21,4.09E+21,8.69E+21,-4.60E+21,50017,1.30E+21,1.07E+19,145.326,145.326,0,-1.20289,-1.20289,3.87E+21,2.09E+21,-7.78E+20,-4.92E+20,8.00E+20,-1.29E+21,19383,6.72E+20,2.92E+18,29.4129,29.4129,0
930,1992,7,18,14,15,34,2.76805,2.76805,1.20E+22,1.58E+22,3.38E+21,5.03E+21,1.04E+22,-5.40E+21,50381,1.31E+21,1.04E+19,155.509,155.509,0,-1.49268,-1.49268,3.96E+21,2.32E+21,-8.95E+20,-6.24E+20,8.50E+20,-1.47E+21,19251,6.73E+20,5.99E+18,33.4819,33.4819,0
931,1992,7,19,14,54,18,2.50343,2.50343,1.35E+22,1.54E+22,3.21E+21,5.05E+21,1.02E+22,-5.20E+21,52062,1.46E+21,7.67E+18,104.232,104.232,0,-1.59534,-1.59534,5.96E+21,2.93E+21,-1.22E+21,-1.15E+21,8.93E+20,-2.04E+21,20288,7.92E+20,3.89E+18,56.2648,56.2648,0
932,1992,7,20,15,53,6,2.08954,2.08954,1.01E+22,1.20E+22,2.39E+21,4.62E+21,8.32E+21,-3.70E+21,52366,1.42E+21,5.50E+18,144.482,144.482,0,-0.0195241,-0.0195241,4.92E+21,2.12E+21,3.73E+20,-4.74E+20,8.24E+20,-1.30E+21,19809,7.47E+20,2.73E+18,78.8015,78.8015,0
933,1992,7,21,14,24,57,3.0099,3.0099,1.27E+22,1.63E+22,3.63E+21,6.38E+21,1.13E+22,-4.95E+21,53013,1.47E+21,7.77E+18,136.698,136.698,0,-1.23151,-1.23151,4.62E+21,2.74E+21,-7.75E+20,-8.04E+20,9.69E+20,-1.77E+21,19937,7.80E+20,6.93E+18,33.3621,33.3621,0
934,1992,7,22,14,52,1,2.41179,2.41179,1.01E+22,1.36E+22,2.69E+21,5.30E+21,9.44E+21,-4.14E+21,53508,1.48E+21,5.44E+18,94.5505,94.5505,0,-0.101418,-0.101418,4.03E+21,2.17E+21,1.32E+20,-6.00E+20,7.84E+20,-1.38E+21,19785,7.78E+20,3.80E+18,30.7532,30.7532,0
