2428,1976,8,24,14,52,48,0.515058,0.751239,1.95E+22,-4.49E+19,9.74E+21,-9.79E+21,66947,1.04E+21,0,-1.98648,-8.33045,4.34E+21,-1.57E+21,1.39E+21,-2.96E+21,8266,1.78E+20,0
2429,1976,8,25,17,26,44,0.958848,2.0659,9.80E+21,1.23E+21,5.52E+21,-4.29E+21,54403,7.34E+20,0,0.534371,1.82719,2.24E+20,2.58E+19,1.25E+20,-9.93E+19,785,1.38E+19,0
2430,1976,8,26,16,37,40,-0.407996,-0.0852332,1.42E+22,-9.35E+20,6.61E+21,-7.54E+21,66860,1.01E+21,0,-3.76525,-7.33041,2.27E+21,-1.09E+21,5.89E+20,-1.68E+21,7363,1.53E+20,0
2438,1976,9,3,15,41,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2442,1976,9,7,15,50,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2449,1976,9,14,23,35,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2450,1976,9,15,15,43,21,-3.78676,-3.28246,2.73E+22,-6.22E+21,1.05E+22,-1.67E+22,74573,1.11E+21,0,-14.9077,-26.8972,7.37E+21,-6.92E+21,2.29E+20,-7.14E+21,12053,2.18E+20,0
2451,1976,9,16,15,32,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2452,1976,9,17,18,39,3,-0.892839,-1.57525,2.11E+22,-2.52E+21,9.29E+21,-1.18E+22,69631,1.06E+21,0,-2.8851,-2.93165,3.46E+21,-5.28E+20,1.47E+21,-2.00E+21,8543,1.81E+20,0
2453,1976,9,18,16,48,9,1.28327,2.87077,1.23E+22,1.72E+21,7.02E+21,-5.31E+21,51417,6.71E+20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2454,1976,9,19,16,18,20,-1.41527,-3.96903,1.20E+22,-2.75E+21,4.64E+21,-7.39E+21,47363,5.98E+20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2455,1976,9,20,18,31,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2456,1976,9,21,18,52,58,2.47891,6.95093,3.14E+22,8.28E+21,1.98E+22,-1.16E+22,72816,1.21E+21,0,13.3822,47.9475,3.75E+22,1.15E+22,2.45E+22,-1.30E+22,12337,2.93E+20,0
2457,1976,9,22,15,12,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2461,1976,9,26,17,50,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2463,1976,9,28,18,17,3,1.00801,2.39172,1.58E+22,1.12E+21,8.47E+21,-7.35E+21,60360,8.50E+20,0,-4.827,-13.0981,1.88E+21,-1.07E+21,4.06E+20,-1.48E+21,4356,8.12E+19,0
2464,1976,9,29,18,47,55,0.0832354,1.71321,2.21E+22,6.21E+20,1.13E+22,-1.07E+22,70058,1.08E+21,0,-7.51876,-8.28953,6.03E+21,-2.47E+21,1.78E+21,-4.25E+21,13462,2.47E+20,0
2465,1976,9,30,14,36,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2470,1976,10,5,14,39,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2471,1976,10,6,14,53,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2472,1976,10,7,16,54,45,2.72397,6.27159,5.09E+21,2.14E+21,3.61E+21,-1.48E+21,27692,3.37E+20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2473,1976,10,8,18,23,48,2.00409,5.13728,1.05E+22,3.41E+21,6.97E+21,-3.56E+21,47501,6.55E+20,0,-2.32213,-7.54375,4.01E+20,-1.74E+20,1.14E+20,-2.88E+20,1327,2.31E+19,0
2474,1976,10,9,17,37,48,2.89081,7.24346,1.13E+22,4.70E+21,8.01E+21,-3.31E+21,48844,6.59E+20,0,-2.31545,-7.3937,4.96E+20,-1.97E+20,1.49E+20,-3.47E+20,1604,2.73E+19,0
2475,1976,10,10,18,2,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2476,1976,10,11,15,13,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2477,1976,10,12,15,2,41,-0.538089,-0.321655,2.48E+22,-1.99E+21,1.14E+22,-1.34E+22,69516,1.14E+21,0,-4.88677,-7.40833,8.26E+21,-2.98E+21,2.64E+21,-5.62E+21,18228,3.69E+20,0
2478,1976,10,13,16,27,58,-1.00808,-2.73627,1.54E+22,-1.82E+21,6.81E+21,-8.63E+21,44979,6.25E+20,0,2.40985,7.72283,5.84E+20,2.12E+20,3.98E+20,-1.86E+20,1594,2.76E+19,0
2479,1976,10,14,18,45,23,0.483027,1.14526,8.14E+21,5.19E+20,4.33E+21,-3.81E+21,35057,4.62E+20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2480,1976,10,15,18,54,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2481,1976,10,16,16,49,56,1.70741,4.17531,7.15E+21,1.73E+21,4.44E+21,-2.71E+21,31879,4.03E+20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2482,1976,10,17,21,39,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2483,1976,10,18,17,55,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2526,1976,11,30,18,27,56,-1.97034,-6.38832,1.68E+22,-3.21E+21,6.78E+21,-9.99E+21,29661,4.66E+20,0,-2.89054,-8.92054,1.23E+22,-3.26E+21,4.55E+21,-7.80E+21,22524,3.66E+20,0
2528,1976,12,2,16,44,38,0.141092,0.14084,1.17E+22,-8.92E+19,5.80E+21,-5.89E+21,30545,4.87E+20,0,-3.04049,-9.5168,1.08E+22,-3.97E+21,3.43E+21,-7.40E+21,25535,4.17E+20,0
2529,1976,12,3,17,27,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2530,1976,12,4,17,35,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-2.41259,-6.3402,9.57E+21,-2.80E+21,3.39E+21,-6.19E+21,29269,4.39E+20,0
2531,1976,12,5,21,16,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2532,1976,12,6,15,48,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2533,1976,12,7,16,46,18,2.70581,8.33986,7.50E+21,3.02E+21,5.26E+21,-2.24E+21,24829,3.75E+20,0,-2.33148,-5.87378,7.39E+21,-2.10E+21,2.65E+21,-4.74E+21,25369,3.82E+20,0
2534,1976,12,8,19,27,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
