2242,1976,02,20,18,43,18,2.51214,9.29651,2.77E+21,1.09E+21,1.93E+21,-8.41E+20,6086,1.19E+20,2.71E+18,0,-1.92139,-5.03265,1.39E+22,-4.66E+21,4.62E+21,-9.28E+21,65715,9.47E+20,5.59E+18,0
2243,1976,02,21,21,19,38,2.15202,6.59113,5.87E+21,2.15E+21,4.01E+21,-1.86E+21,14707,3.04E+20,4.06E+18,0,-2.68214,-6.68088,2.21E+22,-8.01E+21,7.04E+21,-1.50E+22,78747,1.22E+21,1.17E+19,0
2244,1976,02,22,17,21,27,1.01149,3.60937,3.23E+21,4.34E+20,1.83E+21,-1.40E+21,6566,1.29E+20,4.14E+18,0,-2.43901,-6.87706,1.73E+22,-7.08E+21,5.12E+21,-1.22E+22,67701,9.73E+20,4.93E+18,0
2245,1976,02,23,20,14,04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-2.86477,-8.02766,3.21E+22,-1.25E+22,9.80E+21,-2.23E+22,86182,1.44E+21,1.01E+19,0
2247,1976,02,25,17,11,12,1.28007,4.42441,6.19E+21,1.28E+21,3.73E+21,-2.45E+21,13208,3.06E+20,9.34E+18,0,-2.20738,-6.22067,2.11E+22,-7.66E+21,6.70E+21,-1.44E+22,77540,1.24E+21,8.94E+18,0
2248,1976,02,26,16,56,09,1.86442,7.03834,2.17E+21,7.71E+20,1.47E+21,-6.99E+20,5597,1.09E+20,5.19E+18,0,-2.13789,-5.54121,1.55E+22,-5.16E+21,5.15E+21,-1.03E+22,66676,9.50E+20,3.75E+18,0
2249,1976,02,27,18,12,47,2.15429,1.84565,1.60E+22,1.08E+21,8.52E+21,-7.44E+21,25584,5.91E+20,1.39E+19,0,-3.33692,-10.3191,3.45E+22,-1.82E+22,8.19E+21,-2.64E+22,89206,1.58E+21,1.03E+19,0
2250,1976,02,28,18,06,50,1.7669,5.74284,1.56E+22,3.66E+21,9.64E+21,-5.98E+21,20002,6.09E+20,1.79E+19,0,-1.99738,-6.14776,3.13E+22,-1.01E+22,1.06E+22,-2.07E+22,86429,1.65E+21,1.09E+19,0
2251,1976,02,29,15,59,05,1.52077,5.64741,8.31E+21,2.07E+21,5.19E+21,-3.12E+21,15474,3.88E+20,8.16E+18,0,-2.08929,-5.56422,2.48E+22,-7.10E+21,8.85E+21,-1.60E+22,81272,1.37E+21,1.09E+19,0
2256,1976,03,05,18,46,18,1.45073,5.5462,4.16E+21,6.84E+20,2.42E+21,-1.74E+21,6193,1.23E+20,8.93E+18,0,-3.53194,-9.47503,2.20E+22,-9.42E+21,6.30E+21,-1.57E+22,68238,9.87E+20,7.42E+18,0
2257,1976,03,06,20,51,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-2.45964,-5.80521,1.66E+22,-5.81E+21,5.40E+21,-1.12E+22,72660,1.01E+21,5.60E+18,0
2259,1976,03,08,16,05,02,1.75775,6.65507,3.49E+21,9.07E+20,2.20E+21,-1.29E+21,6835,1.40E+20,3.55E+19,0,-2.68785,-7.08445,2.74E+22,-7.04E+21,1.02E+22,-1.72E+22,68539,1.01E+21,1.02E+19,0
2260,1976,03,09,19,05,14,0.829797,2.61482,1.48E+22,1.33E+21,8.07E+21,-6.74E+21,19971,5.89E+20,1.92E+19,0,-3.23439,-9.16736,3.19E+22,-1.41E+22,8.91E+21,-2.30E+22,86802,1.61E+21,1.15E+19,0
2262,1976,03,11,16,01,07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-3.83125,-10.1905,2.55E+22,-1.32E+22,6.14E+21,-1.94E+22,80868,1.27E+21,7.31E+18,0
2263,1976,03,12,21,54,34,0.3743,1.23285,2.79E+21,1.07E+20,1.45E+21,-1.34E+21,5221,1.01E+20,4.82E+18,0,-1.07762,-2.49589,2.13E+22,-2.01E+21,9.63E+21,-1.16E+22,66223,9.41E+20,7.54E+18,0
2264,1976,03,13,21,24,36,2.27938,8.76857,5.08E+21,1.84E+21,3.46E+21,-1.62E+21,9722,2.09E+20,8.77E+18,0,-0.739691,-1.95869,2.62E+22,-2.07E+21,1.21E+22,-1.42E+22,72618,1.11E+21,8.51E+18,0
2416,1976,08,12,21,14,00,2.27932,5.55494,1.47E+22,4.36E+21,9.53E+21,-5.17E+21,57935,8.84E+20,3.39E+18,0,-1.83864,-6.7929,2.26E+21,-8.20E+20,7.22E+20,-1.54E+21,5901,1.19E+20,2.35E+18,0
2417,1976,08,13,18,18,12,-1.16464,-5.1371,1.54E+22,-5.50E+21,4.95E+21,-1.05E+22,52237,7.26E+20,3.53E+18,0,3.96655,13.4626,9.60E+20,4.54E+20,7.07E+20,-2.53E+20,1867,3.35E+19,2.31E+18,0
